customer_id,billing_date,payment_date,payment_value,record_type
C-2612,03/07/2024,03/07/2024,164.33,payment
C-2612,03/08/2024,03/08/2024,164.33,payment
C-2612,03/09/2024,03/09/2024,164.33,payment
C-2612,03/10/2024,03/10/2024,164.33,payment
C-2612,03/11/2024,03/11/2024,164.33,payment
C-2612,03/12/2024,03/12/2024,164.33,payment
C-2613,31/03/2024,01/04/2024,2570.16,dunning
C-2613,31/03/2024,07/04/2024,2570.16,dunning
C-2613,31/03/2024,09/04/2024,2570.16,payment
C-2613,31/03/2024,09/04/2024,2570.16,dunning
C-2614,01/10/2024,01/10/2024,58070.16,payment
C-2615,01/10/2022,06/10/2022,2052,payment
C-2615,01/10/2023,07/10/2023,2052,dunning
C-2615,01/10/2023,15/10/2023,2052,payment
C-2615,01/10/2024,15/10/2024,2052,payment
C-2616,31/05/2024,31/05/2024,136.43,payment
C-2616,01/07/2024,01/07/2024,136.43,payment
C-2616,31/07/2024,31/07/2024,136.43,payment
C-2616,31/08/2024,31/08/2024,136.43,payment
C-2616,01/10/2024,03/10/2024,136.43,payment
C-2616,31/10/2024,31/10/2024,136.43,payment
C-2616,01/12/2024,01/12/2024,136.43,payment
C-2617,31/10/2023,11/11/2023,6187.32,payment
C-2617,31/10/2024,09/11/2024,6187.32,payment
C-2618,31/05/2023,31/05/2023,708.89,payment
C-2618,01/07/2023,01/07/2023,708.89,payment
C-2618,31/07/2023,31/07/2023,708.89,payment
C-2618,31/08/2023,10/09/2023,708.89,payment
C-2618,01/10/2023,01/10/2023,708.89,payment
C-2618,31/10/2023,31/10/2023,708.89,payment
C-2618,01/12/2023,01/12/2023,708.89,payment
C-2618,31/12/2023,31/12/2023,708.89,payment
C-2618,31/01/2024,31/01/2024,708.89,payment
C-2618,02/03/2024,02/03/2024,708.89,payment
C-2618,31/03/2024,31/03/2024,708.89,payment
C-2618,01/05/2024,01/05/2024,708.89,payment
C-2618,31/05/2024,31/05/2024,708.89,payment
C-2618,01/07/2024,01/07/2024,708.89,payment
C-2618,31/07/2024,31/07/2024,708.89,payment
C-2618,31/08/2024,31/08/2024,708.89,payment
C-2618,01/10/2024,01/10/2024,708.89,payment
C-2618,31/10/2024,31/10/2024,708.89,payment
C-2618,01/12/2024,01/12/2024,708.89,payment
C-2619,31/03/2023,31/03/2023,48931.08,payment
C-2619,31/03/2024,31/03/2024,48931.08,payment
C-2620,01/05/2021,01/05/2021,164.68,payment
C-2620,01/06/2021,05/06/2021,164.68,payment
C-2620,01/07/2021,01/07/2021,164.68,payment
C-2620,01/08/2021,01/08/2021,164.68,payment
C-2620,01/09/2021,01/09/2021,164.68,payment
C-2620,01/10/2021,01/10/2021,164.68,payment
C-2620,01/11/2021,01/11/2021,164.68,payment
C-2620,01/12/2021,01/12/2021,164.68,payment
C-2620,01/01/2022,01/01/2022,164.68,payment
C-2620,01/02/2022,01/02/2022,164.68,payment
C-2620,01/03/2022,01/03/2022,164.68,payment
C-2620,01/04/2022,01/04/2022,164.68,payment
C-2620,01/05/2022,01/05/2022,164.68,payment
C-2620,01/06/2022,01/06/2022,164.68,payment
C-2620,01/07/2022,01/07/2022,164.68,payment
C-2620,01/08/2022,01/08/2022,164.68,payment
C-2620,01/09/2022,01/09/2022,164.68,payment
C-2620,01/10/2022,01/10/2022,164.68,payment
C-2620,01/11/2022,01/11/2022,164.68,payment
C-2620,01/12/2022,01/12/2022,164.68,payment
C-2620,01/01/2023,01/01/2023,164.68,payment
C-2620,01/02/2023,01/02/2023,164.68,payment
C-2620,01/03/2023,01/03/2023,164.68,payment
C-2620,01/04/2023,01/04/2023,164.68,payment
C-2620,01/05/2023,01/05/2023,164.68,payment
C-2620,01/06/2023,01/06/2023,164.68,payment
C-2620,01/07/2023,01/07/2023,164.68,payment
C-2620,01/08/2023,01/08/2023,164.68,payment
C-2620,01/09/2023,01/09/2023,164.68,payment
C-2620,01/10/2023,01/10/2023,164.68,payment
C-2620,01/11/2023,01/11/2023,164.68,payment
C-2620,01/12/2023,01/12/2023,164.68,payment
C-2620,01/01/2024,01/01/2024,164.68,payment
C-2620,01/02/2024,01/02/2024,164.68,payment
C-2620,01/03/2024,01/03/2024,164.68,payment
C-2620,01/04/2024,01/04/2024,164.68,payment
C-2620,01/05/2024,03/05/2024,164.68,payment
C-2620,01/06/2024,01/06/2024,164.68,payment
C-2620,01/07/2024,01/07/2024,164.68,payment
C-2620,01/08/2024,01/08/2024,164.68,payment
C-2620,01/09/2024,01/09/2024,164.68,payment
C-2620,01/10/2024,01/10/2024,164.68,payment
C-2620,01/11/2024,01/11/2024,164.68,payment
C-2620,01/12/2024,01/12/2024,189.38,payment
C-2621,02/03/2024,09/03/2024,19270.56,dunning
C-2621,02/03/2024,10/03/2024,19270.56,dunning
C-2621,02/03/2024,13/03/2024,19270.56,payment
C-2622,31/05/2023,31/05/2023,118.3,payment
C-2622,01/07/2023,01/07/2023,118.3,payment
C-2622,31/07/2023,31/07/2023,118.3,payment
C-2622,31/08/2023,31/08/2023,118.3,payment
C-2622,01/10/2023,06/10/2023,118.3,payment
C-2622,31/10/2023,31/10/2023,118.3,payment
C-2622,01/12/2023,01/12/2023,118.3,payment
C-2622,31/12/2023,31/12/2023,118.3,payment
C-2622,31/01/2024,31/01/2024,118.3,payment
C-2622,02/03/2024,02/03/2024,118.3,payment
C-2622,31/03/2024,31/03/2024,118.3,payment
C-2622,01/05/2024,01/05/2024,118.3,payment
C-2622,31/05/2024,31/05/2024,118.3,payment
C-2622,01/07/2024,01/07/2024,118.3,payment
C-2622,31/07/2024,08/08/2024,118.3,payment
C-2622,31/08/2024,31/08/2024,118.3,payment
C-2622,01/10/2024,05/10/2024,118.3,payment
C-2622,31/10/2024,13/11/2024,118.3,payment
C-2622,01/12/2024,01/12/2024,118.3,payment
C-2623,01/12/2021,01/12/2021,1139.64,payment
C-2623,01/01/2022,01/01/2022,1139.64,payment
C-2623,01/02/2022,01/02/2022,1139.64,payment
C-2623,01/03/2022,01/03/2022,1139.64,payment
C-2623,01/04/2022,01/04/2022,1139.64,payment
C-2623,01/05/2022,01/05/2022,1139.64,payment
C-2623,01/06/2022,01/06/2022,1139.64,payment
C-2623,01/07/2022,01/07/2022,1139.64,payment
C-2623,01/08/2022,01/08/2022,1139.64,payment
C-2623,01/09/2022,08/09/2022,1139.64,payment
C-2623,01/10/2022,01/10/2022,1139.64,payment
C-2623,01/11/2022,01/11/2022,1139.64,payment
C-2623,01/12/2022,01/12/2022,1139.64,payment
C-2623,01/01/2023,01/01/2023,1139.64,payment
C-2623,01/02/2023,01/02/2023,1139.64,payment
C-2623,01/03/2023,01/03/2023,1139.64,payment
C-2623,01/04/2023,01/04/2023,1139.64,payment
C-2623,01/05/2023,01/05/2023,1139.64,payment
C-2623,01/06/2023,01/06/2023,1139.64,payment
C-2623,01/07/2023,01/07/2023,1139.64,payment
C-2623,01/08/2023,01/08/2023,1139.64,payment
C-2623,01/09/2023,01/09/2023,1139.64,payment
C-2623,01/10/2023,01/10/2023,1139.64,payment
C-2623,01/11/2023,01/11/2023,1139.64,payment
C-2623,01/12/2023,01/12/2023,1139.64,payment
C-2623,01/01/2024,16/01/2024,1139.64,payment
C-2623,01/02/2024,01/02/2024,1139.64,payment
C-2623,01/03/2024,01/03/2024,1139.64,payment
C-2623,01/04/2024,01/04/2024,1139.64,payment
C-2623,01/05/2024,01/05/2024,1139.64,payment
C-2623,01/06/2024,01/06/2024,1139.64,payment
C-2623,01/07/2024,01/07/2024,1139.64,payment
C-2623,01/08/2024,01/08/2024,1139.64,payment
C-2623,01/09/2024,01/09/2024,1139.64,payment
C-2623,01/10/2024,01/10/2024,1139.64,payment
C-2623,01/11/2024,01/11/2024,1139.64,payment
C-2623,01/12/2024,01/12/2024,1139.64,payment
C-2624,01/10/2021,08/10/2021,3995.88,payment
C-2624,01/10/2022,01/10/2022,3995.88,payment
C-2624,01/10/2023,01/10/2023,3995.88,payment
C-2624,01/10/2024,01/10/2024,3995.88,payment
C-2625,01/07/2024,01/07/2024,212.52,payment
C-2625,01/08/2024,01/08/2024,212.52,payment
C-2625,01/09/2024,01/09/2024,212.52,payment
C-2625,01/10/2024,01/10/2024,212.52,payment
C-2625,01/11/2024,01/11/2024,212.52,payment
C-2625,01/12/2024,01/12/2024,212.52,payment
C-2626,01/10/2024,03/10/2024,3101.04,dunning
C-2626,01/10/2024,12/10/2024,3101.04,payment
C-2626,01/10/2024,15/10/2024,3101.04,dunning
C-2627,31/10/2024,09/11/2024,92.23,dunning
C-2627,31/10/2024,12/11/2024,92.23,payment
C-2627,31/10/2024,13/11/2024,92.23,dunning
C-2627,01/12/2024,11/12/2024,92.23,payment
C-2627,01/12/2024,15/12/2024,92.23,dunning
C-2628,31/08/2023,11/09/2023,14768.88,payment
C-2628,31/08/2023,14/09/2023,14768.88,dunning
C-2628,31/08/2024,01/09/2024,14768.88,dunning
C-2628,31/08/2024,04/09/2024,14768.88,payment
C-2629,01/07/2023,01/07/2023,16636.32,payment
C-2629,01/07/2024,01/07/2024,16636.32,payment
C-2630,31/12/2023,01/01/2024,42041.4,payment
C-2631,01/10/2024,01/10/2024,6587.28,payment
C-2632,31/05/2021,31/05/2021,59019.84,payment
C-2632,31/05/2022,31/05/2022,59019.84,payment
C-2632,31/05/2023,31/05/2023,59019.84,payment
C-2632,31/05/2024,31/05/2024,59019.84,payment
C-2633,03/03/2021,03/03/2021,5160.96,payment
C-2633,03/03/2022,06/03/2022,5160.96,payment
C-2633,03/03/2023,03/03/2023,5160.96,payment
C-2633,03/03/2024,08/03/2024,5160.96,payment
C-2634,31/10/2022,31/10/2022,325.12,payment
C-2634,01/12/2022,01/12/2022,325.12,payment
C-2634,31/12/2022,31/12/2022,325.12,payment
C-2634,31/01/2023,31/01/2023,325.12,payment
C-2634,03/03/2023,03/03/2023,325.12,payment
C-2634,31/03/2023,31/03/2023,325.12,payment
C-2634,01/05/2023,01/05/2023,325.12,payment
C-2634,31/05/2023,31/05/2023,325.12,payment
C-2634,01/07/2023,01/07/2023,325.12,payment
C-2634,31/07/2023,31/07/2023,325.12,payment
C-2634,31/08/2023,09/09/2023,325.12,payment
C-2634,01/10/2023,01/10/2023,325.12,payment
C-2634,31/10/2023,31/10/2023,325.12,payment
C-2634,01/12/2023,01/12/2023,325.12,payment
C-2634,31/12/2023,31/12/2023,325.12,payment
C-2634,31/01/2024,31/01/2024,325.12,payment
C-2634,02/03/2024,02/03/2024,325.12,payment
C-2634,31/03/2024,31/03/2024,325.12,payment
C-2634,01/05/2024,03/05/2024,325.12,payment
C-2634,31/05/2024,31/05/2024,325.12,payment
C-2634,01/07/2024,01/07/2024,325.12,payment
C-2634,31/07/2024,31/07/2024,325.12,payment
C-2634,31/08/2024,12/09/2024,325.12,payment
C-2634,01/10/2024,01/10/2024,367.39,payment
C-2634,31/10/2024,31/10/2024,367.39,payment
C-2634,01/12/2024,16/12/2024,367.39,payment
C-2635,31/07/2022,09/08/2022,1599.36,payment
C-2635,31/07/2023,04/08/2023,1599.36,dunning
C-2635,31/07/2023,14/08/2023,1599.36,payment
C-2635,31/07/2024,13/08/2024,1599.36,payment
C-2636,02/03/2024,05/03/2024,1781.88,payment
C-2636,02/03/2024,16/03/2024,1781.88,dunning
C-2637,02/03/2024,04/03/2024,946.2,dunning
C-2637,02/03/2024,07/03/2024,946.2,dunning
C-2637,02/03/2024,14/03/2024,946.2,payment
C-2638,31/07/2021,31/07/2021,1435.5,payment
C-2638,31/08/2021,31/08/2021,1435.5,payment
C-2638,01/10/2021,01/10/2021,1435.5,payment
C-2638,31/10/2021,31/10/2021,1435.5,payment
C-2638,01/12/2021,01/12/2021,1435.5,payment
C-2638,31/12/2021,31/12/2021,1435.5,payment
C-2638,31/01/2022,31/01/2022,1435.5,payment
C-2638,03/03/2022,03/03/2022,1435.5,payment
C-2638,31/03/2022,31/03/2022,1435.5,payment
C-2638,01/05/2022,01/05/2022,1435.5,payment
C-2638,31/05/2022,31/05/2022,1435.5,payment
C-2638,01/07/2022,01/07/2022,1435.5,payment
C-2638,31/07/2022,31/07/2022,1435.5,payment
C-2638,31/08/2022,31/08/2022,1435.5,payment
C-2638,01/10/2022,01/10/2022,1435.5,payment
C-2638,31/10/2022,31/10/2022,1435.5,payment
C-2638,01/12/2022,01/12/2022,1435.5,payment
C-2638,31/12/2022,31/12/2022,1435.5,payment
C-2638,31/01/2023,31/01/2023,1435.5,payment
C-2638,03/03/2023,03/03/2023,1435.5,payment
C-2638,31/03/2023,31/03/2023,1435.5,payment
C-2638,01/05/2023,01/05/2023,1435.5,payment
C-2638,31/05/2023,31/05/2023,1435.5,payment
C-2638,01/07/2023,01/07/2023,1435.5,payment
C-2638,31/07/2023,31/07/2023,1435.5,payment
C-2638,31/08/2023,31/08/2023,1435.5,payment
C-2638,01/10/2023,01/10/2023,1435.5,payment
C-2638,31/10/2023,31/10/2023,1435.5,payment
C-2638,01/12/2023,01/12/2023,1435.5,payment
C-2638,31/12/2023,31/12/2023,1435.5,payment
C-2638,31/01/2024,31/01/2024,1435.5,payment
C-2638,02/03/2024,02/03/2024,1435.5,payment
C-2638,31/03/2024,31/03/2024,1435.5,payment
C-2638,01/05/2024,01/05/2024,1435.5,payment
C-2638,31/05/2024,31/05/2024,1435.5,payment
C-2638,01/07/2024,01/07/2024,1435.5,payment
C-2638,31/07/2024,31/07/2024,1435.5,payment
C-2638,31/08/2024,31/08/2024,1435.5,payment
C-2638,01/10/2024,01/10/2024,1435.5,payment
C-2638,31/10/2024,31/10/2024,1435.5,payment
C-2638,01/12/2024,01/12/2024,1435.5,payment
C-2639,31/03/2022,15/04/2022,2277.48,payment
C-2639,31/03/2023,04/04/2023,2277.48,payment
C-2639,31/03/2024,13/04/2024,2277.48,payment
C-2640,02/03/2024,06/03/2024,695.56,payment
C-2640,02/04/2024,13/04/2024,695.56,payment
C-2640,02/05/2024,05/05/2024,695.56,payment
C-2640,02/06/2024,02/06/2024,695.56,payment
C-2640,02/07/2024,02/07/2024,695.56,payment
C-2640,02/08/2024,02/08/2024,695.56,payment
C-2640,02/09/2024,05/09/2024,695.56,payment
C-2640,02/10/2024,02/10/2024,695.56,payment
C-2640,02/11/2024,02/11/2024,695.56,payment
C-2640,02/12/2024,04/12/2024,695.56,payment
C-2641,03/03/2021,03/03/2021,3744.15,payment
C-2641,03/04/2021,03/04/2021,3744.15,payment
C-2641,03/05/2021,03/05/2021,3744.15,payment
C-2641,03/06/2021,03/06/2021,3744.15,payment
C-2641,03/07/2021,03/07/2021,3744.15,payment
C-2641,03/08/2021,03/08/2021,3744.15,payment
C-2641,03/09/2021,11/09/2021,3744.15,payment
C-2641,03/10/2021,03/10/2021,3744.15,payment
C-2641,03/11/2021,03/11/2021,3744.15,payment
C-2641,03/12/2021,08/12/2021,3744.15,payment
C-2641,03/01/2022,03/01/2022,3744.15,payment
C-2641,03/02/2022,03/02/2022,3744.15,payment
C-2641,03/03/2022,03/03/2022,3744.15,payment
C-2641,03/04/2022,03/04/2022,3744.15,payment
C-2641,03/05/2022,03/05/2022,3744.15,payment
C-2641,03/06/2022,03/06/2022,3744.15,payment
C-2641,03/07/2022,03/07/2022,3744.15,payment
C-2641,03/08/2022,03/08/2022,3744.15,payment
C-2641,03/09/2022,03/09/2022,3744.15,payment
C-2641,03/10/2022,03/10/2022,3744.15,payment
C-2641,03/11/2022,03/11/2022,3744.15,payment
C-2641,03/12/2022,03/12/2022,3744.15,payment
C-2641,03/01/2023,03/01/2023,3744.15,payment
C-2641,03/02/2023,03/02/2023,3744.15,payment
C-2641,03/03/2023,03/03/2023,3744.15,payment
C-2641,03/04/2023,03/04/2023,3744.15,payment
C-2641,03/05/2023,03/05/2023,3744.15,payment
C-2641,03/06/2023,03/06/2023,3744.15,payment
C-2641,03/07/2023,03/07/2023,3744.15,payment
C-2641,03/08/2023,03/08/2023,3744.15,payment
C-2641,03/09/2023,03/09/2023,3744.15,payment
C-2641,03/10/2023,03/10/2023,3744.15,payment
C-2641,03/11/2023,03/11/2023,3744.15,payment
C-2641,03/12/2023,03/12/2023,3744.15,payment
C-2641,03/01/2024,03/01/2024,3744.15,payment
C-2641,03/02/2024,03/02/2024,3744.15,payment
C-2641,03/03/2024,03/03/2024,3744.15,payment
C-2641,03/04/2024,03/04/2024,3744.15,payment
C-2641,03/05/2024,03/05/2024,3744.15,payment
C-2641,03/06/2024,03/06/2024,3744.15,payment
C-2641,03/07/2024,03/07/2024,3744.15,payment
C-2641,03/08/2024,03/08/2024,3744.15,payment
C-2641,03/09/2024,03/09/2024,3744.15,payment
C-2641,03/10/2024,03/10/2024,3744.15,payment
C-2641,03/11/2024,03/11/2024,3744.15,payment
C-2641,03/12/2024,03/12/2024,3744.15,payment
C-2642,01/05/2023,01/05/2023,670.88,payment
C-2642,01/06/2023,01/06/2023,670.88,payment
C-2642,01/07/2023,01/07/2023,670.88,payment
C-2642,01/08/2023,01/08/2023,670.88,payment
C-2642,01/09/2023,01/09/2023,670.88,payment
C-2642,01/10/2023,01/10/2023,670.88,payment
C-2642,01/11/2023,01/11/2023,670.88,payment
C-2642,01/12/2023,01/12/2023,670.88,payment
C-2642,01/01/2024,01/01/2024,670.88,payment
C-2642,01/02/2024,01/02/2024,670.88,payment
C-2642,01/03/2024,01/03/2024,670.88,payment
C-2642,01/04/2024,01/04/2024,670.88,payment
C-2642,01/05/2024,01/05/2024,670.88,payment
C-2642,01/06/2024,01/06/2024,670.88,payment
C-2642,01/07/2024,01/07/2024,670.88,payment
C-2642,01/08/2024,01/08/2024,670.88,payment
C-2642,01/09/2024,01/09/2024,670.88,payment
C-2642,01/10/2024,01/10/2024,670.88,payment
C-2642,01/11/2024,01/11/2024,791.64,payment
C-2642,01/12/2024,04/12/2024,791.64,payment
C-2643,01/10/2022,05/10/2022,40571.76,payment
C-2643,01/10/2023,12/10/2023,40571.76,payment
C-2643,01/10/2024,10/10/2024,40571.76,payment
C-2644,31/12/2021,31/12/2021,199.6,payment
C-2644,31/01/2022,31/01/2022,199.6,payment
C-2644,03/03/2022,03/03/2022,199.6,payment
C-2644,31/03/2022,31/03/2022,199.6,payment
C-2644,01/05/2022,01/05/2022,199.6,payment
C-2644,31/05/2022,31/05/2022,199.6,payment
C-2644,01/07/2022,01/07/2022,199.6,payment
C-2644,31/07/2022,31/07/2022,199.6,payment
C-2644,31/08/2022,31/08/2022,199.6,payment
C-2644,01/10/2022,01/10/2022,199.6,payment
C-2644,31/10/2022,31/10/2022,199.6,payment
C-2644,01/12/2022,01/12/2022,199.6,payment
C-2644,31/12/2022,31/12/2022,199.6,payment
C-2644,31/01/2023,14/02/2023,199.6,payment
C-2644,03/03/2023,03/03/2023,199.6,payment
C-2644,31/03/2023,11/04/2023,199.6,payment
C-2644,01/05/2023,01/05/2023,199.6,payment
C-2644,31/05/2023,31/05/2023,199.6,payment
C-2644,01/07/2023,01/07/2023,199.6,payment
C-2644,31/07/2023,31/07/2023,199.6,payment
C-2644,31/08/2023,31/08/2023,199.6,payment
C-2644,01/10/2023,01/10/2023,199.6,payment
C-2644,31/10/2023,31/10/2023,199.6,payment
C-2644,01/12/2023,01/12/2023,199.6,payment
C-2644,31/12/2023,31/12/2023,199.6,payment
C-2644,31/01/2024,31/01/2024,199.6,payment
C-2644,02/03/2024,02/03/2024,199.6,payment
C-2644,31/03/2024,31/03/2024,199.6,payment
C-2644,01/05/2024,01/05/2024,199.6,payment
C-2644,31/05/2024,31/05/2024,199.6,payment
C-2644,01/07/2024,01/07/2024,199.6,payment
C-2644,31/07/2024,31/07/2024,199.6,payment
C-2644,31/08/2024,31/08/2024,199.6,payment
C-2644,01/10/2024,01/10/2024,199.6,payment
C-2644,31/10/2024,31/10/2024,199.6,payment
C-2644,01/12/2024,01/12/2024,199.6,payment
C-2645,31/12/2020,06/01/2021,43569.24,payment
C-2645,31/12/2021,31/12/2021,43569.24,payment
C-2645,31/12/2022,06/01/2023,43569.24,payment
C-2645,31/12/2023,31/12/2023,43569.24,payment
C-2646,31/03/2023,09/04/2023,885.12,dunning
C-2646,31/03/2023,14/04/2023,885.12,payment
C-2646,31/03/2024,14/04/2024,885.12,payment
C-2647,31/08/2024,06/09/2024,3444.12,payment
C-2647,31/08/2024,13/09/2024,3444.12,dunning
C-2647,31/08/2024,13/09/2024,3444.12,dunning
C-2648,31/07/2021,04/08/2021,14240.16,payment
C-2648,31/07/2022,05/08/2022,14240.16,payment
C-2648,31/07/2023,11/08/2023,14240.16,payment
C-2648,31/07/2024,03/08/2024,14240.16,payment
C-2649,31/12/2022,31/12/2022,26661.72,payment
C-2649,31/12/2023,31/12/2023,26661.72,payment
C-2650,31/12/2022,03/01/2023,1112.88,payment
C-2650,31/12/2022,11/01/2023,1112.88,dunning
C-2650,31/12/2023,08/01/2024,1112.88,payment
C-2650,31/12/2023,09/01/2024,1112.88,dunning
C-2650,31/12/2023,15/01/2024,1112.88,dunning
C-2651,01/05/2021,03/05/2021,2333.88,payment
C-2651,01/05/2022,01/05/2022,2333.88,payment
C-2651,01/05/2023,01/05/2023,2333.88,payment
C-2651,01/05/2024,01/05/2024,2333.88,payment
C-2652,31/05/2022,11/06/2022,2114.28,payment
C-2652,31/05/2023,31/05/2023,2114.28,payment
C-2652,31/05/2024,09/06/2024,2114.28,payment
C-2653,03/03/2022,03/03/2022,495.68,payment
C-2653,03/04/2022,03/04/2022,495.68,payment
C-2653,03/05/2022,03/05/2022,495.68,payment
C-2653,03/06/2022,03/06/2022,495.68,payment
C-2653,03/07/2022,03/07/2022,495.68,payment
C-2653,03/08/2022,03/08/2022,495.68,payment
C-2653,03/09/2022,03/09/2022,495.68,payment
C-2653,03/10/2022,03/10/2022,495.68,payment
C-2653,03/11/2022,03/11/2022,495.68,payment
C-2653,03/12/2022,03/12/2022,495.68,payment
C-2653,03/01/2023,03/01/2023,495.68,payment
C-2653,03/02/2023,03/02/2023,495.68,payment
C-2653,03/03/2023,03/03/2023,495.68,payment
C-2653,03/04/2023,03/04/2023,495.68,payment
C-2653,03/05/2023,03/05/2023,495.68,payment
C-2653,03/06/2023,03/06/2023,495.68,payment
C-2653,03/07/2023,03/07/2023,495.68,payment
C-2653,03/08/2023,03/08/2023,495.68,payment
C-2653,03/09/2023,03/09/2023,495.68,payment
C-2653,03/10/2023,03/10/2023,495.68,payment
C-2653,03/11/2023,03/11/2023,495.68,payment
C-2653,03/12/2023,03/12/2023,495.68,payment
C-2653,03/01/2024,03/01/2024,495.68,payment
C-2653,03/02/2024,03/02/2024,495.68,payment
C-2653,03/03/2024,03/03/2024,495.68,payment
C-2653,03/04/2024,03/04/2024,495.68,payment
C-2653,03/05/2024,03/05/2024,495.68,payment
C-2653,03/06/2024,03/06/2024,495.68,payment
C-2653,03/07/2024,03/07/2024,495.68,payment
C-2653,03/08/2024,03/08/2024,495.68,payment
C-2653,03/09/2024,03/09/2024,495.68,payment
C-2653,03/10/2024,03/10/2024,495.68,payment
C-2653,03/11/2024,03/11/2024,495.68,payment
C-2653,03/12/2024,03/12/2024,495.68,payment
C-2654,31/07/2021,31/07/2021,5818.68,payment
C-2654,31/07/2022,31/07/2022,5818.68,payment
C-2654,31/07/2023,05/08/2023,5818.68,payment
C-2654,31/07/2024,15/08/2024,6575.11,payment
C-2655,01/07/2021,01/07/2021,20393.88,payment
C-2655,01/07/2022,01/07/2022,20393.88,payment
C-2655,01/07/2023,01/07/2023,20393.88,payment
C-2655,01/07/2024,01/07/2024,20393.88,payment
C-2656,01/10/2024,06/10/2024,32062.2,dunning
C-2656,01/10/2024,09/10/2024,32062.2,dunning
C-2656,01/10/2024,15/10/2024,32062.2,payment
C-2657,31/07/2022,31/07/2022,628.79,payment
C-2657,31/08/2022,31/08/2022,628.79,payment
C-2657,01/10/2022,01/10/2022,628.79,payment
C-2657,31/10/2022,31/10/2022,628.79,payment
C-2657,01/12/2022,01/12/2022,628.79,payment
C-2657,31/12/2022,31/12/2022,628.79,payment
C-2657,31/01/2023,31/01/2023,628.79,payment
C-2657,03/03/2023,03/03/2023,628.79,payment
C-2657,31/03/2023,31/03/2023,628.79,payment
C-2657,01/05/2023,01/05/2023,628.79,payment
C-2657,31/05/2023,31/05/2023,628.79,payment
C-2657,01/07/2023,01/07/2023,628.79,payment
C-2657,31/07/2023,31/07/2023,628.79,payment
C-2657,31/08/2023,31/08/2023,628.79,payment
C-2657,01/10/2023,05/10/2023,628.79,payment
C-2657,31/10/2023,31/10/2023,628.79,payment
C-2657,01/12/2023,01/12/2023,628.79,payment
C-2657,31/12/2023,31/12/2023,628.79,payment
C-2657,31/01/2024,31/01/2024,628.79,payment
C-2657,02/03/2024,02/03/2024,628.79,payment
C-2657,31/03/2024,31/03/2024,628.79,payment
C-2657,01/05/2024,01/05/2024,628.79,payment
C-2657,31/05/2024,01/06/2024,628.79,payment
C-2657,01/07/2024,01/07/2024,628.79,payment
C-2657,31/07/2024,31/07/2024,628.79,payment
C-2657,31/08/2024,31/08/2024,628.79,payment
C-2657,01/10/2024,01/10/2024,628.79,payment
C-2657,31/10/2024,31/10/2024,628.79,payment
C-2657,01/12/2024,01/12/2024,628.79,payment
C-2658,31/10/2021,31/10/2021,91.78,payment
C-2658,01/12/2021,01/12/2021,91.78,payment
C-2658,31/12/2021,31/12/2021,91.78,payment
C-2658,31/01/2022,31/01/2022,91.78,payment
C-2658,03/03/2022,03/03/2022,91.78,payment
C-2658,31/03/2022,31/03/2022,91.78,payment
C-2658,01/05/2022,01/05/2022,91.78,payment
C-2658,31/05/2022,31/05/2022,91.78,payment
C-2658,01/07/2022,04/07/2022,91.78,payment
C-2658,31/07/2022,31/07/2022,91.78,payment
C-2658,31/08/2022,14/09/2022,91.78,payment
C-2658,01/10/2022,01/10/2022,91.78,payment
C-2658,31/10/2022,31/10/2022,91.78,payment
C-2658,01/12/2022,01/12/2022,91.78,payment
C-2658,31/12/2022,31/12/2022,91.78,payment
C-2658,31/01/2023,31/01/2023,91.78,payment
C-2658,03/03/2023,03/03/2023,91.78,payment
C-2658,31/03/2023,31/03/2023,91.78,payment
C-2658,01/05/2023,07/05/2023,91.78,payment
C-2658,31/05/2023,31/05/2023,91.78,payment
C-2658,01/07/2023,01/07/2023,91.78,payment
C-2658,31/07/2023,31/07/2023,91.78,payment
C-2658,31/08/2023,31/08/2023,91.78,payment
C-2658,01/10/2023,01/10/2023,91.78,payment
C-2658,31/10/2023,31/10/2023,91.78,payment
C-2658,01/12/2023,01/12/2023,91.78,payment
C-2658,31/12/2023,31/12/2023,91.78,payment
C-2658,31/01/2024,31/01/2024,91.78,payment
C-2658,02/03/2024,02/03/2024,91.78,payment
C-2658,31/03/2024,31/03/2024,91.78,payment
C-2658,01/05/2024,01/05/2024,91.78,payment
C-2658,31/05/2024,31/05/2024,91.78,payment
C-2658,01/07/2024,01/07/2024,91.78,payment
C-2658,31/07/2024,31/07/2024,91.78,payment
C-2658,31/08/2024,31/08/2024,91.78,payment
C-2658,01/10/2024,01/10/2024,91.78,payment
C-2658,31/10/2024,31/10/2024,91.78,payment
C-2658,01/12/2024,01/12/2024,91.78,payment
C-2659,31/12/2021,31/12/2021,463.21,payment
C-2659,31/01/2022,31/01/2022,463.21,payment
C-2659,03/03/2022,03/03/2022,463.21,payment
C-2659,31/03/2022,31/03/2022,463.21,payment
C-2659,01/05/2022,01/05/2022,463.21,payment
C-2659,31/05/2022,31/05/2022,463.21,payment
C-2659,01/07/2022,06/07/2022,463.21,payment
C-2659,31/07/2022,31/07/2022,463.21,payment
C-2659,31/08/2022,31/08/2022,463.21,payment
C-2659,01/10/2022,01/10/2022,463.21,payment
C-2659,31/10/2022,31/10/2022,463.21,payment
C-2659,01/12/2022,01/12/2022,463.21,payment
