customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,is_churn,avg_usage_hrs,avg_feature_adoption,last_login,total_tickets,avg_nps_score,total_payment_value,avg_payment_delay,total_dunning,usage_per_user
C-2437,starter,Annual,2022-06-30,1,2024-10-23,1,47.3,60.9,2024-10-23,3.0,8.5,2689.92,3.0,0.0,47.3
C-2438,professional,Annual,2021-02-28,14,2024-12-28,1,91.2,45.4,2024-12-23,2.0,0.0,19118.4,3.0,0.0,6.514285714285714
C-2439,professional,Annual,2021-04-30,9,,0,88.6,57.2,2024-11-28,2.0,0.0,26093.52,3.0,0.0,9.844444444444443
C-2440,starter,Monthly,2021-12-31,1,2024-11-11,1,39.3,27.1,2024-11-11,0.0,3.0,2771.75,0.32,0.0,39.3
C-2441,starter,Annual,2024-10-31,1,2024-10-27,1,48.9,34.7,2024-10-27,2.0,9.0,2275.92,0.0,0.0,48.9
C-2442,professional,Annual,2024-10-31,18,,0,112.2,40.6,2024-12-25,8.0,2.0,26710.559999999998,6.0,0.0,6.233333333333333
C-2443,starter,Monthly,2021-06-30,2,,0,36.7,49.0,2024-11-18,8.0,10.0,1870.02,1.4285714285714286,0.0,18.35
C-2444,enterprise,Annual,2021-06-30,89,,0,185.4,12.0,2024-12-06,16.0,5.0,98574.0,0.0,0.0,2.0831460674157305
C-2445,professional,Annual,2024-05-31,14,,0,119.6,77.4,2024-10-11,16.0,8.0,5249.88,4.0,0.0,8.542857142857143
C-2446,starter,Annual,2024-05-31,3,2024-11-09,1,14.4,19.4,2024-11-09,1.0,1.0,3033.0,8.333333333333334,0.0,4.8
C-2447,professional,Annual,2024-07-31,9,2024-11-11,1,118.0,94.5,2024-11-11,4.0,8.5,12434.76,8.666666666666666,2.0,13.11111111111111
C-2448,professional,Annual,2024-07-31,4,2024-10-06,1,114.7,77.4,2024-10-06,1.0,1.0,8056.4400000000005,7.0,2.0,28.675
C-2449,starter,Annual,2021-07-31,3,2024-12-01,1,12.3,44.4,2024-12-01,4.0,4.0,2629.08,2.0,0.0,4.1000000000000005
C-2450,enterprise,Monthly,2023-03-31,72,,0,296.2,36.4,2024-12-23,6.0,4.0,10435.8,3.6666666666666665,0.0,4.113888888888889
C-2451,starter,Monthly,2023-02-28,5,2024-11-29,1,46.5,48.2,2024-11-29,6.0,5.0,4676.099999999999,1.0,0.0,9.3
C-2452,professional,Annual,2021-08-31,4,,0,107.8,50.0,2024-10-31,1.0,0.0,17625.36,0.0,0.0,26.95
C-2453,professional,Monthly,2022-11-30,11,2024-10-17,1,80.4,29.4,2024-10-17,2.0,5.0,18510.28,0.20588235294117646,0.0,7.3090909090909095
C-2454,professional,Monthly,2023-05-31,14,2024-12-05,1,107.5,84.7,2024-12-05,10.0,3.0,2219.5,4.8,0.0,7.678571428571429
C-2455,professional,Monthly,2021-08-31,8,,0,129.7,28.1,2024-12-07,5.0,0.0,27160.65,0.3333333333333333,0.0,16.2125
C-2456,professional,Monthly,2021-11-30,4,2024-10-16,1,149.8,56.1,2024-10-16,2.0,3.0,7899.9,0.0,0.0,37.45
C-2457,starter,Annual,2021-07-31,5,,0,10.5,39.2,2024-11-26,1.0,2.5,678.96,1.0,1.0,2.1
C-2458,professional,Annual,2024-10-31,19,,0,105.7,71.2,2024-10-18,9.0,3.5,6925.08,0.0,0.0,5.563157894736842
C-2459,enterprise,Annual,2024-09-30,77,2024-10-05,1,187.6,48.4,2024-10-05,1.0,5.0,114497.76,7.0,0.0,2.4363636363636365
C-2460,enterprise,Monthly,2024-07-31,36,2024-10-30,1,82.2,14.6,2024-10-30,2.0,5.0,113930.96,0.4782608695652174,0.0,2.283333333333333
C-2461,enterprise,Annual,2021-09-30,44,,0,158.1,29.7,2024-12-29,11.0,8.0,72744.12,4.0,1.0,3.5931818181818183
C-2462,starter,Monthly,2023-07-31,3,2024-12-11,1,44.6,76.4,2024-12-11,9.0,9.0,1707.1499999999999,0.3157894736842105,0.0,14.866666666666667
C-2463,professional,Annual,2023-01-31,11,,0,32.7,29.8,2024-11-17,2.0,3.5,16915.2,10.25,1.0,2.972727272727273
C-2464,enterprise,Annual,2023-04-30,75,,0,177.7,29.8,2024-10-26,3.0,6.0,91620.48,0.0,0.0,2.369333333333333
C-2465,starter,Annual,2022-01-31,5,,0,56.5,29.5,2024-11-13,12.0,7.0,4046.4,8.0,1.0,11.3
C-2466,enterprise,Annual,2021-04-30,85,,0,169.8,53.8,2024-11-19,14.0,4.0,89226.72,3.75,1.0,1.9976470588235296
C-2467,professional,Annual,2024-01-31,9,2024-11-15,1,108.6,76.5,2024-11-15,1.0,3.0,13899.6,5.5,1.0,12.066666666666666
C-2468,professional,Annual,2021-09-30,18,,0,109.5,52.7,2024-11-05,10.0,10.0,9137.88,4.0,4.0,6.083333333333333
C-2469,professional,Monthly,2024-11-30,14,,0,60.3,76.9,2024-11-14,6.0,8.5,29989.08,0.3409090909090909,0.0,4.307142857142857
C-2470,professional,Monthly,2021-07-31,8,2024-12-19,1,53.7,18.2,2024-12-19,7.0,0.0,535.06,9.0,1.0,6.7125
C-2471,professional,Annual,2021-04-30,15,,0,114.8,15.6,2024-12-21,9.0,4.5,24643.44,6.666666666666667,0.0,7.653333333333333
C-2472,starter,Monthly,2024-11-30,3,2024-12-28,1,41.2,92.0,2024-12-28,3.0,3.5,5921.6,0.59375,0.0,13.733333333333334
C-2473,enterprise,Monthly,2022-08-31,14,2024-12-18,1,155.7,25.3,2024-10-05,12.0,10.0,52131.479999999996,1.5,0.0,11.12142857142857
C-2474,professional,Annual,2021-01-31,15,,0,69.9,49.1,2024-11-07,7.0,0.0,11719.92,0.5,0.0,4.66
C-2475,enterprise,Monthly,2020-12-31,81,,0,119.3,46.5,2024-11-26,12.0,7.0,167687.52,0.4772727272727273,0.0,1.4728395061728394
C-2476,professional,Annual,2024-09-30,14,2024-10-27,1,33.2,15.6,2024-10-27,8.0,3.0,14726.64,8.5,3.0,2.3714285714285714
C-2477,professional,Annual,2021-04-30,7,,0,27.6,87.9,2024-12-17,16.0,0.0,19913.04,7.333333333333333,0.0,3.942857142857143
C-2478,starter,Monthly,2022-12-31,3,2024-12-12,1,31.6,47.9,2024-12-12,8.0,6.0,2302.95,0.2,0.0,10.533333333333333
C-2479,starter,Annual,2021-10-31,1,,0,57.7,18.7,2024-11-17,6.0,9.0,6784.200000000001,2.3333333333333335,0.0,57.7
C-2480,professional,Annual,2022-04-30,5,2024-11-05,1,85.5,20.1,2024-11-05,5.0,5.0,27533.159999999996,0.0,0.0,17.1
C-2481,starter,Monthly,2022-08-31,4,2024-10-27,1,36.4,22.1,2024-10-27,1.0,6.0,1413.9399999999998,0.0,0.0,9.1
C-2482,professional,Monthly,2022-09-30,11,,0,109.2,75.7,2024-12-27,9.0,3.5,5886.43,2.727272727272727,0.0,9.927272727272728
C-2483,enterprise,Annual,2024-04-30,79,2024-12-01,1,188.8,73.5,2024-11-25,8.0,10.0,52754.4,8.5,3.0,2.3898734177215193
C-2484,professional,Monthly,2023-04-30,20,,0,120.7,34.7,2024-11-23,2.0,9.0,22324.829999999998,0.45454545454545453,0.0,6.035
C-2485,enterprise,Monthly,2023-03-31,53,,0,166.9,46.8,2024-12-02,12.0,7.5,77832.32,0.9375,0.0,3.149056603773585
C-2486,professional,Monthly,2024-08-31,7,2024-12-06,1,47.6,67.2,2024-12-06,4.0,4.0,16789.92,0.9047619047619048,0.0,6.8
C-2487,enterprise,Annual,2022-10-31,22,,0,63.0,61.1,2024-11-22,9.0,5.5,99492.0,8.0,0.0,2.8636363636363638
C-2488,starter,Annual,2021-04-30,4,2024-10-19,1,10.1,29.9,2024-10-19,1.0,2.0,0.0,0.0,0.0,2.525
C-2489,enterprise,Monthly,2022-08-31,30,,0,227.9,57.9,2024-12-21,15.0,5.0,63917.96,0.0,0.0,7.596666666666667
C-2490,starter,Annual,2023-12-31,5,2024-12-25,1,4.1,14.1,2024-11-25,5.0,6.0,4215.6,5.666666666666667,0.0,0.82
C-2491,enterprise,Annual,2022-09-30,29,,0,138.2,31.5,2024-11-02,8.0,6.0,53525.4,13.0,0.0,4.76551724137931
C-2492,enterprise,Annual,2024-07-31,43,,0,280.9,41.2,2024-10-10,14.0,9.5,30961.68,6.0,2.0,6.532558139534883
C-2493,starter,Monthly,2023-08-31,1,2024-11-15,1,5.9,58.1,2024-11-15,4.0,8.0,347.94,6.333333333333333,0.0,5.9
C-2494,professional,Monthly,2022-04-30,17,2024-11-03,1,64.5,57.2,2024-11-03,2.0,1.0,12764.080000000002,0.0,0.0,3.7941176470588234
C-2495,enterprise,Annual,2021-10-31,99,,0,189.1,64.6,2024-10-04,5.0,1.0,214901.76,7.25,1.0,1.91010101010101
C-2496,enterprise,Monthly,2023-05-31,74,,0,250.4,74.7,2024-10-22,13.0,8.0,104049.66,0.0,0.0,3.383783783783784
C-2497,enterprise,Monthly,2021-04-30,17,,0,179.6,52.8,2024-12-23,14.0,8.5,64842.17999999999,0.1794871794871795,0.0,10.564705882352941
C-2498,starter,Monthly,2023-05-31,1,2024-10-30,1,2.6,80.4,2024-10-30,6.0,5.0,1642.4,3.8,0.0,2.6
C-2499,starter,Annual,2021-10-31,1,,0,48.6,78.8,2024-11-05,8.0,0.5,4586.04,9.0,1.0,48.6
C-2500,enterprise,Annual,2024-06-30,20,2024-10-23,1,101.3,14.6,2024-10-11,4.0,4.0,61840.56,5.0,0.0,5.0649999999999995
C-2501,enterprise,Monthly,2022-10-31,40,,0,155.9,19.4,2024-11-01,10.0,5.0,143221.72,0.0,0.0,3.8975
C-2502,starter,Monthly,2024-08-31,2,2024-11-10,1,54.4,94.8,2024-11-10,3.0,7.5,4197.04,1.608695652173913,0.0,27.2
C-2503,starter,Monthly,2024-04-30,2,2024-12-08,1,15.5,83.8,2024-10-27,6.0,5.5,1427.17,3.0,0.0,7.75
C-2504,starter,Annual,2021-09-30,1,2024-12-06,1,59.7,16.9,2024-12-06,1.0,0.5,7437.77,5.333333333333333,1.0,59.7
C-2505,professional,Monthly,2024-01-31,14,,0,44.9,88.7,2024-10-06,5.0,5.0,13294.32,0.4166666666666667,0.0,3.207142857142857
C-2506,enterprise,Monthly,2021-08-31,77,,0,265.4,86.6,2024-11-19,9.0,10.0,158363.16,0.9117647058823529,0.0,3.4467532467532465
C-2507,professional,Monthly,2024-07-31,6,,0,47.7,77.0,2024-12-06,5.0,1.0,5074.16,4.625,0.0,7.95
C-2508,professional,Monthly,2022-04-30,13,2024-10-25,1,129.5,36.0,2024-10-25,3.0,5.0,6221.7,0.0,0.0,9.961538461538462
C-2509,starter,Annual,2024-04-30,3,,0,21.5,51.3,2024-12-07,11.0,2.0,2034.84,14.0,1.0,7.166666666666667
C-2510,enterprise,Monthly,2022-04-30,30,2024-10-18,1,169.2,71.6,2024-10-18,3.0,8.5,36874.06,0.0,0.0,5.64
C-2511,starter,Annual,2021-07-31,5,2024-11-16,1,34.0,58.0,2024-11-16,8.0,4.0,1449.6,12.0,4.0,6.8
C-2512,starter,Monthly,2022-08-31,4,2024-10-29,1,19.6,61.6,2024-10-29,1.0,8.0,3089.97,0.05263157894736842,0.0,4.9
C-2513,professional,Monthly,2021-04-30,14,,0,109.5,27.1,2024-11-29,6.0,2.5,18444.14,1.0,0.0,7.821428571428571
C-2514,professional,Annual,2022-02-28,13,,0,69.1,89.5,2024-10-09,11.0,10.0,9005.4,1.0,0.0,5.315384615384615
C-2515,starter,Annual,2024-06-30,3,,0,47.0,71.1,2024-12-01,13.0,4.0,1643.64,12.0,4.0,15.666666666666666
C-2516,starter,Monthly,2022-08-31,2,2024-12-29,1,35.4,53.1,2024-12-29,15.0,5.5,252.4,12.0,3.0,17.7
C-2517,starter,Annual,2023-09-30,4,2024-11-07,1,35.3,57.3,2024-11-07,3.0,3.0,3255.4800000000005,7.666666666666667,0.0,8.825
C-2518,starter,Monthly,2024-06-30,5,2024-10-23,1,55.1,64.9,2024-10-23,1.0,1.0,0.0,0.0,0.0,11.02
C-2519,enterprise,Annual,2021-06-30,98,,0,249.3,37.9,2024-11-19,3.0,7.5,26110.8,3.0,1.0,2.543877551020408
C-2520,professional,Monthly,2022-04-30,8,,0,121.9,49.2,2024-11-12,0.0,0.5,9941.8,0.0,0.0,15.2375
C-2521,starter,Annual,2024-07-31,5,,0,48.8,63.4,2024-11-05,9.0,2.0,3113.28,6.75,0.0,9.76
C-2522,professional,Annual,2022-11-30,19,2024-11-15,1,100.0,36.5,2024-11-15,10.0,9.0,4887.6,6.5,0.0,5.2631578947368425
C-2523,professional,Monthly,2023-09-30,5,2024-11-30,1,61.9,45.8,2024-11-30,3.0,10.0,33610.17,0.723404255319149,0.0,12.379999999999999
C-2524,professional,Monthly,2023-02-28,17,,0,25.3,31.4,2024-10-22,5.0,7.0,23402.100000000002,1.1333333333333333,0.0,1.488235294117647
C-2525,starter,Annual,2024-03-31,3,,0,30.5,51.6,2024-10-17,4.0,10.0,9944.95,4.75,0.0,10.166666666666666
C-2526,enterprise,Annual,2024-09-30,53,,0,221.7,69.0,2024-11-01,13.0,8.0,77385.12,4.75,0.0,4.183018867924528
C-2527,starter,Monthly,2024-05-31,2,2024-12-20,1,45.1,81.0,2024-10-13,1.0,3.0,3161.88,0.4166666666666667,0.0,22.55
C-2528,professional,Monthly,2023-10-31,8,2024-11-08,1,75.7,62.4,2024-11-08,5.0,5.0,0.0,0.0,0.0,9.4625
C-2529,professional,Annual,2023-05-31,8,2024-12-05,1,85.4,60.7,2024-10-27,5.0,7.0,3707.28,0.0,0.0,10.675
C-2530,starter,Annual,2021-04-30,5,,0,50.3,14.6,2024-11-17,3.0,0.5,7704.0,8.75,1.0,10.059999999999999
C-2531,starter,Monthly,2024-02-29,4,2024-11-17,1,6.9,49.3,2024-11-17,5.0,5.0,6866.679999999999,1.024390243902439,0.0,1.725
C-2532,starter,Monthly,2023-05-31,2,2024-12-14,1,3.0,22.6,2024-12-14,9.0,6.0,483.84000000000003,0.0,0.0,1.5
C-2533,professional,Monthly,2021-11-30,10,,0,139.3,88.0,2024-12-04,16.0,8.0,6363.639999999999,5.375,0.0,13.930000000000001
C-2534,enterprise,Annual,2021-09-30,27,,0,91.6,32.4,2024-10-05,7.0,6.0,41334.6,8.0,1.0,3.3925925925925924
C-2535,enterprise,Monthly,2024-06-30,44,2024-12-27,1,250.7,38.3,2024-11-17,3.0,0.0,4666.45,0.0,0.0,5.697727272727272
C-2536,professional,Monthly,2024-09-30,19,,0,35.2,12.4,2024-10-12,13.0,0.5,26004.25,0.0,0.0,1.8526315789473686
C-2537,starter,Annual,2024-10-31,1,2024-11-18,1,42.6,24.1,2024-11-18,2.0,0.0,1283.76,0.0,0.0,42.6
C-2538,starter,Monthly,2023-08-31,4,,0,32.2,49.7,2024-12-07,1.0,8.5,1298.0,0.0,0.0,8.05
C-2539,starter,Monthly,2023-06-30,2,2024-10-16,1,18.5,51.9,2024-10-16,2.0,1.0,5259.58,0.0,0.0,9.25
C-2540,starter,Monthly,2023-12-31,1,2024-11-09,1,31.1,77.0,2024-11-09,6.0,5.0,3735.3599999999997,0.0,0.0,31.1
C-2541,professional,Annual,2024-09-30,5,,0,51.1,79.4,2024-11-19,16.0,5.0,12568.08,10.0,1.0,10.22
C-2542,starter,Annual,2021-05-31,3,2024-10-05,1,45.1,25.6,2024-10-05,2.0,2.0,9459.84,9.5,1.0,15.033333333333333
C-2543,starter,Monthly,2021-02-28,5,,0,53.8,26.4,2024-12-07,14.0,10.0,6570.83,0.5945945945945946,0.0,10.76
C-2544,starter,Monthly,2022-10-31,5,,0,40.8,89.9,2024-12-19,3.0,6.5,7803.9400000000005,0.6341463414634146,0.0,8.16
C-2545,professional,Monthly,2022-07-31,18,2024-12-15,1,78.7,46.2,2024-12-15,11.0,8.5,931.02,0.0,0.0,4.372222222222223
C-2546,enterprise,Monthly,2024-02-29,14,,0,244.5,31.2,2024-12-05,16.0,5.0,5991.75,2.0,0.0,17.464285714285715
C-2547,professional,Annual,2021-07-31,17,2024-11-02,1,127.8,55.6,2024-11-02,0.0,10.0,4717.56,11.0,3.0,7.517647058823529
C-2548,starter,Annual,2022-03-31,3,,0,49.6,30.9,2024-11-20,16.0,5.5,2404.8,0.0,0.0,16.533333333333335
C-2549,starter,Monthly,2024-02-29,5,2024-10-15,1,19.7,32.3,2024-10-15,3.0,3.0,1423.0500000000002,0.6,0.0,3.94
C-2550,professional,Monthly,2021-02-28,19,2024-10-24,1,145.4,19.1,2024-10-24,4.0,6.0,5406.66,0.23809523809523808,0.0,7.652631578947369
C-2551,professional,Annual,2023-04-30,13,,0,61.5,86.7,2024-11-02,6.0,7.5,18469.92,6.5,1.0,4.730769230769231
C-2552,professional,Monthly,2022-09-30,16,2024-12-29,1,145.3,20.0,2024-12-29,12.0,0.0,19966.45,0.0,0.0,9.08125
C-2553,starter,Annual,2021-12-31,1,,0,31.1,78.1,2024-10-08,15.0,8.0,6904.32,8.5,0.0,31.1
C-2554,professional,Annual,2020-12-31,4,,0,51.4,88.4,2024-11-01,15.0,1.0,6515.64,12.0,1.0,12.85
C-2555,starter,Annual,2023-03-31,2,,0,51.7,63.8,2024-10-18,1.0,2.5,7016.64,5.5,0.0,25.85
C-2556,professional,Monthly,2024-08-31,8,,0,93.7,79.2,2024-12-11,13.0,8.0,449.77,15.0,3.0,11.7125
C-2557,professional,Monthly,2021-07-31,3,,0,23.3,32.4,2024-10-18,4.0,0.0,21944.02,0.1951219512195122,0.0,7.766666666666667
C-2558,enterprise,Monthly,2022-12-31,67,2024-10-29,1,76.0,94.9,2024-10-29,2.0,9.0,170579.22,0.7380952380952381,0.0,1.1343283582089552
C-2559,starter,Annual,2022-12-31,2,2024-10-06,1,15.0,74.6,2024-10-06,2.0,5.0,0.0,0.0,0.0,7.5
C-2560,enterprise,Monthly,2021-04-30,77,2024-12-26,1,54.9,41.7,2024-12-26,9.0,1.5,55588.96,0.35714285714285715,0.0,0.712987012987013
C-2561,enterprise,Annual,2022-05-31,72,2024-11-13,1,117.7,20.2,2024-11-13,7.0,5.0,97620.48,0.0,0.0,1.6347222222222222
C-2562,professional,Monthly,2022-02-28,18,2024-10-27,1,24.0,31.8,2024-10-27,3.0,1.5,28732.06,0.45652173913043476,0.0,1.3333333333333333
C-2563,enterprise,Monthly,2021-07-31,23,2024-11-10,1,294.9,87.4,2024-11-10,2.0,1.5,2813.46,0.0,0.0,12.821739130434782
C-2564,enterprise,Annual,2021-06-30,73,,0,141.2,36.6,2024-12-18,16.0,8.0,133519.2,5.5,0.0,1.9342465753424656
C-2565,enterprise,Monthly,2024-09-30,86,,0,56.8,49.6,2024-11-18,13.0,8.5,20784.0,1.0,0.0,0.6604651162790698
C-2566,professional,Annual,2022-07-31,9,,0,130.7,20.2,2024-12-18,11.0,1.0,29653.44,0.0,0.0,14.52222222222222
C-2567,enterprise,Annual,2021-10-31,39,,0,69.6,38.0,2024-12-22,15.0,7.5,106299.72,0.0,0.0,1.7846153846153845
C-2568,starter,Annual,2021-12-31,4,,0,30.1,40.6,2024-10-25,4.0,7.5,5683.68,3.0,0.0,7.525
C-2569,enterprise,Annual,2024-05-31,17,2024-11-18,1,225.6,21.2,2024-11-18,7.0,5.0,39035.88,3.0,0.0,13.270588235294117
C-2570,starter,Monthly,2023-11-30,5,,0,29.8,23.6,2024-11-27,13.0,0.0,1363.36,3.875,0.0,5.96
C-2571,starter,Annual,2022-11-30,5,2024-10-17,1,5.6,54.4,2024-10-17,2.0,9.0,1945.68,0.0,0.0,1.1199999999999999
C-2572,professional,Monthly,2023-02-28,10,,0,69.1,36.6,2024-12-07,2.0,8.0,14649.18,0.0,0.0,6.909999999999999
C-2573,enterprise,Monthly,2021-07-31,36,2024-11-19,1,290.4,57.1,2024-11-19,7.0,4.0,2520.21,1.6666666666666667,0.0,8.066666666666666
C-2574,starter,Monthly,2022-01-31,5,,0,35.9,61.8,2024-12-14,6.0,5.5,4468.62,1.1923076923076923,0.0,7.18
C-2575,professional,Annual,2024-02-29,18,2024-12-26,1,126.1,50.3,2024-12-26,11.0,1.0,15910.08,1.0,0.0,7.0055555555555555
C-2576,professional,Monthly,2024-10-31,5,,0,67.3,88.0,2024-10-29,11.0,0.5,7811.4400000000005,1.1428571428571428,0.0,13.459999999999999
C-2577,enterprise,Monthly,2021-06-30,11,2024-11-09,1,79.2,44.2,2024-11-09,4.0,7.0,44385.600000000006,0.2,0.0,7.2
C-2578,professional,Monthly,2022-09-30,5,,0,102.7,64.8,2024-11-05,6.0,2.5,1110.24,14.333333333333334,1.0,20.54
C-2579,starter,Monthly,2024-05-31,1,,0,6.3,69.7,2024-10-15,11.0,6.5,3357.72,1.8518518518518519,0.0,6.3
C-2580,professional,Annual,2023-01-31,7,2024-12-23,1,81.6,20.3,2024-12-23,8.0,9.5,4714.8,0.0,0.0,11.657142857142857
C-2581,enterprise,Monthly,2023-02-28,16,2024-10-19,1,267.8,24.3,2024-10-19,0.0,7.0,58397.36,1.1428571428571428,0.0,16.7375
C-2582,starter,Annual,2024-03-31,1,2024-12-28,1,6.9,28.3,2024-12-28,10.0,8.5,6173.280000000001,7.333333333333333,2.0,6.9
C-2583,professional,Monthly,2022-10-31,7,2024-11-07,1,99.1,52.0,2024-11-07,1.0,5.0,13779.54,0.6486486486486487,0.0,14.157142857142857
C-2584,professional,Monthly,2022-03-31,13,2024-11-27,1,34.9,90.9,2024-11-27,8.0,9.0,7182.900000000001,1.7222222222222223,0.0,2.6846153846153844
C-2585,professional,Annual,2024-01-31,8,,0,53.9,86.5,2024-10-31,3.0,6.0,21173.76,0.0,0.0,6.7375
C-2586,starter,Annual,2021-10-31,5,2024-12-04,1,12.7,26.0,2024-12-04,11.0,2.0,2178.0,7.0,0.0,2.54
C-2587,enterprise,Monthly,2021-10-31,51,2024-11-01,1,287.9,89.9,2024-11-01,4.0,0.5,135526.19,0.2972972972972973,0.0,5.645098039215686
C-2588,professional,Annual,2021-09-30,4,,0,25.5,42.4,2024-11-27,7.0,2.0,5156.64,6.0,0.0,6.375
C-2589,professional,Annual,2022-02-28,9,2024-10-21,1,145.8,20.8,2024-10-19,2.0,5.0,14786.16,12.5,0.0,16.200000000000003
C-2590,enterprise,Annual,2022-04-30,24,2024-11-26,1,182.4,59.6,2024-10-27,7.0,2.0,27872.64,7.0,1.0,7.6000000000000005
C-2591,starter,Annual,2023-12-31,1,,0,32.7,81.5,2024-11-10,8.0,7.0,720.12,0.0,0.0,32.7
C-2592,professional,Annual,2022-12-31,18,,0,123.2,30.3,2024-12-28,2.0,7.5,15981.619999999999,0.5,0.0,6.844444444444445
C-2593,starter,Annual,2023-01-31,5,2024-12-23,1,23.6,20.9,2024-12-23,11.0,6.0,726.84,9.0,0.0,4.720000000000001
C-2594,starter,Monthly,2022-04-30,5,,0,21.0,11.7,2024-11-01,5.0,3.5,5044.0,0.175,0.0,4.2
C-2595,starter,Annual,2023-10-31,3,2024-11-20,1,23.0,60.3,2024-11-20,7.0,7.0,1417.68,15.0,3.0,7.666666666666667
C-2596,starter,Annual,2023-12-31,3,2024-10-16,1,50.7,30.4,2024-10-16,3.0,3.0,1928.88,9.333333333333334,2.0,16.900000000000002
C-2597,enterprise,Monthly,2021-10-31,74,2024-10-09,1,255.9,67.1,2024-10-09,2.0,8.5,27690.36,2.0,0.0,3.458108108108108
C-2598,professional,Monthly,2022-12-31,15,,0,118.0,24.0,2024-12-04,9.0,3.0,11239.04,0.1875,0.0,7.866666666666666
C-2599,starter,Annual,2023-03-31,4,,0,20.5,92.1,2024-11-26,8.0,2.0,8523.36,5.25,0.0,5.125
C-2600,starter,Monthly,2023-09-30,5,2024-12-03,1,29.8,83.5,2024-12-03,5.0,4.0,2603.44,1.2142857142857142,0.0,5.96
C-2601,professional,Monthly,2022-05-31,7,,0,43.4,66.0,2024-11-13,11.0,0.5,26547.84,0.6590909090909091,0.0,6.2
C-2602,enterprise,Annual,2024-04-30,95,,0,220.4,87.1,2024-12-03,14.0,0.0,62397.56,12.333333333333334,1.0,2.32
C-2603,professional,Annual,2022-02-28,5,,0,87.0,71.1,2024-11-25,4.0,10.0,7662.0,10.0,0.0,17.4
C-2604,enterprise,Monthly,2021-03-31,87,,0,139.1,51.8,2024-12-14,7.0,9.0,142706.97,1.6206896551724137,0.0,1.5988505747126436
C-2605,starter,Annual,2022-11-30,5,2024-10-15,1,46.6,56.5,2024-10-15,2.0,5.0,1659.6,8.0,2.0,9.32
C-2606,professional,Monthly,2021-01-31,11,2024-11-25,1,65.4,75.5,2024-11-25,6.0,2.5,1826.75,8.6,0.0,5.945454545454546
C-2607,enterprise,Annual,2024-07-31,28,,0,105.6,46.4,2024-12-11,6.0,3.0,131794.56,0.75,0.0,3.7714285714285714
C-2608,starter,Monthly,2024-07-31,4,2024-11-08,1,23.6,64.2,2024-10-29,3.0,9.0,4832.32,0.8125,0.0,5.9
C-2609,enterprise,Monthly,2024-03-31,59,2024-12-13,1,277.1,38.0,2024-12-13,4.0,6.5,6249.25,3.2,0.0,4.696610169491525
C-2610,starter,Annual,2021-09-30,4,2024-12-18,1,22.4,13.0,2024-12-18,12.0,7.0,4201.92,0.0,0.0,5.6
C-2611,professional,Annual,2023-07-31,10,,0,122.6,29.7,2024-12-10,13.0,10.0,17879.04,9.5,3.0,12.26
C-2612,starter,Monthly,2023-05-31,1,,0,19.7,70.1,2024-11-28,8.0,1.0,3615.26,0.0,0.0,19.7
C-2613,professional,Annual,2024-02-29,7,,0,106.0,21.2,2024-11-03,3.0,3.0,2570.16,9.0,3.0,15.142857142857142
C-2614,enterprise,Annual,2020-12-31,60,,0,149.2,63.5,2024-11-08,15.0,3.0,58070.16,0.0,0.0,2.4866666666666664
C-2615,starter,Annual,2024-08-31,5,,0,33.5,44.6,2024-10-16,9.0,9.5,6156.0,11.0,1.0,6.7
C-2616,starter,Monthly,2024-07-31,3,,0,38.2,58.8,2024-12-20,2.0,0.0,955.01,0.2857142857142857,0.0,12.733333333333334
C-2617,professional,Annual,2022-05-31,3,2024-12-13,1,44.7,79.3,2024-12-13,7.0,7.5,12374.64,10.0,0.0,14.9
C-2618,professional,Monthly,2021-12-31,9,,0,116.8,84.2,2024-12-24,6.0,1.5,13468.91,0.5263157894736842,0.0,12.977777777777778
C-2619,enterprise,Annual,2021-06-30,40,,0,100.4,61.0,2024-10-15,13.0,0.5,97862.16,0.0,0.0,2.5100000000000002
C-2620,starter,Monthly,2022-12-31,3,,0,58.9,17.9,2024-11-24,12.0,10.0,7270.62,0.13636363636363635,0.0,19.633333333333333
C-2621,enterprise,Annual,2022-05-31,57,,0,153.8,88.8,2024-10-21,15.0,2.0,19270.56,11.0,2.0,2.698245614035088
C-2622,starter,Monthly,2022-11-30,2,2024-10-25,1,13.5,45.4,2024-10-25,2.0,5.0,2011.1,1.0,0.0,6.75
C-2623,enterprise,Monthly,2024-11-30,44,2024-12-16,1,223.5,62.7,2024-12-16,8.0,1.5,42166.68,0.5945945945945946,0.0,5.079545454545454
C-2624,professional,Annual,2024-09-30,3,,0,119.1,36.4,2024-12-11,9.0,9.0,15983.52,1.75,0.0,39.699999999999996
C-2625,professional,Monthly,2024-06-30,18,2024-10-24,1,146.0,22.6,2024-10-24,5.0,5.0,850.08,0.0,0.0,8.11111111111111
C-2626,professional,Annual,2022-06-30,6,,0,67.0,10.5,2024-12-25,13.0,9.5,3101.04,11.0,2.0,11.166666666666666
C-2627,starter,Monthly,2023-08-31,2,2024-12-20,1,41.1,69.5,2024-10-06,11.0,5.5,184.46,11.0,3.0,20.55
C-2628,enterprise,Annual,2024-05-31,87,,0,58.3,91.2,2024-12-06,12.0,0.5,29537.76,7.5,2.0,0.6701149425287356
